level,date,purchased,review
Level 3. Wonderkid,Updated on 09 Jun 2020,Purchased,The  customer past record was not properly maintained which I found out when I wanted to switch over.  Ended up I continued with existing mobile plan subscriber as the customer service officer was simply unable to sign me up after many tries.
Level 3. Wonderkid,Updated on 09 Jun 2020,Purchased,"[Customer Service]
Much better than the Red logo company, not a user of Green Logo Co. 
[Network]
Much better and less congested than the Red company!"
Level 3. Wonderkid,Updated on 07 Jun 2020,Purchased,"Change from CL to M1 recently for sim-only plan. CL was affordable back then and now given other telcos are offering the same, so I ported to M1.
With current promo I'm able to get 30GB at $20 for first 6 months and $25 for next 6 months (caller ID free for first 6 months).
Overall I'm happy with M1 just that the mobile apps a bit laggy.

[Network]
Both sharing same infrastructure so network wise no much impact. 
[Mobile App]
A bit laggy.
[Customer Service]
Customer service officer are friendly and helpful, so far no issue dealing with them."
Level 2. Rookie,Updated on 12 May 2020,None,Broadband was not working for the whole day unable to get thru to the customer service . On my part j had reset the router for a few times but no help I am staying in yishun .please help to resolve it as soon as possible
Level 4. Prodigy,Updated on 08 May 2020,Purchased,"[Promo]
I was using M1 sim only plan for a month and they recently had a promo of (50gb for $20 > $10) I asked the agent if I was eligible fortunately I am, so my question to the agent was if the promo ends will the price go back to $20? Answer is No it will stay the same until I end my service to port over to another company or unsubscribe the add on. 
It feels worth it with a total of 80gb 1100 outgoing and 1000sms. "
Level 3. Wonderkid,Updated on 13 Apr 2020,None,"Oh boy.. Get smth better. M1 does treat customer with respect. Ignore you.. Dont compensate you for downtime.. 
[Customer Service]"
Level 2. Rookie,Updated on 02 Mar 2020,None,"Worst customer service ever. They owed me some balance when I ended the contract. It took them at least 5 repeated calls over 4months, each calls required me to wait at least 15min before calls were directed to customer service. They promised cheque would be sent within 2 weeks but they never did. Promise after promise after promise, none of which was done (most likely because i’m no longer their customer?). Eventually I need to go down personally to paragon to collect the pathetic balance they owed me."
Level 2. Rookie,Updated on 16 Feb 2020,Purchased,"Having main balance deduction on data usage while mobile data is off. 
Having main balance deduction when outstation to other country with other sim card. 
Customer service only non-stop repeating the balance deducted due to data usage but nothing else solved due to mobile data is off and they don’t understand. 

Suggest to use m1 only if u are wealthy to give free deduction. "
Level 2. Rookie,Updated on 02 Feb 2020,Purchased,"It's a bad experience overall. Customer service at the store was non-existence, I waited super long and when it's my turn, someone have to go to lunch and ask me better to come back again. 

Ok, when it's time for renewal, M1 uses auto renew however all the features you had on the bill, they started to charge you. Their response, ""maybe you didn't read the contract carefully"". It's like when it's time to renewal on your condo lease, your landlord starts to charge you additional for furnitures/ TV, what you have used before. This feels like, you do not have a choice, so I'm going to charge you more. 


[Billing]

[Customer Service]"
Level 6. Master,Updated on 28 Jan 2020,None,"I'm on their old data-only 12-months plan, $20 for 5GB+10GB data, 100+800 outgoing minutes and 100 SMS.

Pro 1: Cheap price
Current plans may seem more worth it (1GB for $1, for example) but to me, this is the best deal I can get because 15GB is way more than sufficient for my use. I rather save the $5 per month than spend it on data that I know I won't be using."
Level 2. Rookie,Updated on 28 Jan 2020,None,"[Customer Service]
Very arrogant & zero compassionate senior duty manager - Rebecca .... she ""did not know why her staffs gave a 20% discount to me earlier"" on my requested bill certain amount. She was trying to act blur or to tell me indirectly to please please plead on my knees ..... the fact that her staff has already given me the discount meant that her staffs were already pre-empowered to give that 20%! otherwise, why would i need to talk to you, high almighty Rebecca !!!"
Level 7. Grand Master,Updated on 21 Jan 2020,Purchased,"I've been with M1 as a customer for close to 20 years, and I even worked part-time in M1 head office at International Business Park before. I remember my colleagues and I did nail art painting in office during lunchtime...those were the days! so nostalgic.

In the past, when mobile numbers are not easily ported to another telco, the primary reason is inertia. However, since porting mobile no. is no longer an issue,  if you ask me why I didn't switch to other telco providers, to me, M1 has been nimble enough to provide plans with good value for their customers. 

And even when my sibling's working in Singtel is asking me to switch...I refused! Haha. Because my M1 sim-only plan has so much value. FYI, I'm on 30GB data plan at $33.75 (incl. Caller ID & Itemised Bill service). I watch an hour of YouTube video each day on my commute to work, and I'm still not even using half of the data.

Sometimes, when Singtel broadband at home goes rogue (no connection) on me (argh), I had to use my phone as a wifi hot spot (which means I'm using my M1 data) on my laptop so I can continue doing work...until the home connection comes up again.

Power to M1 and thank you."
