,post_title,post_username,post,reply to
1902,"SAF IPPT, IPT & RT Questions...",nit3ex,that's not very fair tbh. Is MINDEF FB reply considered an official reply from MINDEF or just some NSF clerk replying to shut NSmen up?,Chao_Ah_Tiong wrote: Wah piang eh I PM-ed MINDEF fb and the reply they gave me is to book all 10 IPTs as early as possible and consider IPT In The Park.  WTF sial I live and work in Jurong and all the IPT In The Park venues are inconvenient to me. Furthermore the main issue is having a short period to clear all 10 IPTs and it had nothing to do with venues. Even if they had more slots like pre-COVID I would be unable to complete all 10 IPTs either with such a short timeframe.  I think I have to prepare to go RT for next window liao but before that I will seek help from my unit since it is not my fault for not being able to fulfil the IPT requirement.
1903,"SAF IPPT, IPT & RT Questions...",reddevil0728,nit3ex wrote: that's not very fair tbh. Is MINDEF FB reply considered an official reply from MINDEF or just some NSF clerk replying to shut NSmen up? Sounds more like templated reply meant for normal times. Think they dunno what’s the official position yet.,Chao_Ah_Tiong wrote: Wah piang eh I PM-ed MINDEF fb and the reply they gave me is to book all 10 IPTs as early as possible and consider IPT In The Park.  WTF sial I live and work in Jurong and all the IPT In The Park venues are inconvenient to me. Furthermore the main issue is having a short period to clear all 10 IPTs and it had nothing to do with venues. Even if they had more slots like pre-COVID I would be unable to complete all 10 IPTs either with such a short timeframe.  I think I have to prepare to go RT for next window liao but before that I will seek help from my unit since it is not my fault for not being able to fulfil the IPT requirement.
1904,"SAF IPPT, IPT & RT Questions...",claypot_king,"Just try go for as many ipt as you can. If really can't clear in time, can try approach fitness instructor n ask to see their chief fitness instructor on duty to highlight ur problem. In the past, they usually arrange for the windows to be extended by one or two months after ur birthday. Worst come to come, really have to go get but you don't have to do the full 20 session.",Chao_Ah_Tiong wrote: Wah piang eh I PM-ed MINDEF fb and the reply they gave me is to book all 10 IPTs as early as possible and consider IPT In The Park.  WTF sial I live and work in Jurong and all the IPT In The Park venues are inconvenient to me. Furthermore the main issue is having a short period to clear all 10 IPTs and it had nothing to do with venues. Even if they had more slots like pre-COVID I would be unable to complete all 10 IPTs either with such a short timeframe.  I think I have to prepare to go RT for next window liao but before that I will seek help from my unit since it is not my fault for not being able to fulfil the IPT requirement.
1905,"SAF IPPT, IPT & RT Questions...",anyhowsaysay,Normally is  Year 1 Fail IPPT  Year 2 Do RT 20 session  Year 3 Fail IPPT  Year 4 Do RT 20 session   For IPT is  Year 1-4 Do 10 session per year  So in total is all 40 sessions for 4 years in the example,"Sibei_lowprofile wrote: Really meh, I thought RT is 20 sessions in one year also?"
1906,"SAF IPPT, IPT & RT Questions...",Sibei_lowprofile,"Ya ok, I understand already, but clear RT more shag because you have to plan up to 20 sessions within a year. IPT at least plan 10 a year still ok.",anyhowsaysay wrote: Normally is  Year 1 Fail IPPT  Year 2 Do RT 20 session  Year 3 Fail IPPT  Year 4 Do RT 20 session   For IPT is  Year 1-4 Do 10 session per year  So in total is all 40 sessions for 4 years in the example
1907,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,"reddevil0728 wrote: Sounds more like templated reply meant for normal times. Think they dunno what’s the official position yet. Now trying to think of it it seems like it is a template reply from those NSF clerks....  At least the NS call centre CS gave a 'better' reply by suggesting me to call them back again should I unable to clear all 10 IPTs.  claypot_king wrote: Just try go for as many ipt as you can. If really can't clear in time, can try approach fitness instructor n ask to see their chief fitness instructor on duty to highlight ur problem.  In the past, they usually arrange for the windows to be extended by one or two months after ur birthday.  Worst come to come, really have to go get but you don't have to do the full 20 session. For sure I will be unable to clear all 10 IPTs and currently I am only able to book 3 sessions.  Anyway I will seek help from my unit if there is no solution from MINDEF. Afterall many people are facing the same issue and it is not our fault not to be able to attend all 10 IPT sessions in this case.",nit3ex wrote: that's not very fair tbh. Is MINDEF FB reply considered an official reply from MINDEF or just some NSF clerk replying to shut NSmen up?
1908,"SAF IPPT, IPT & RT Questions...",reddevil0728,actually why so worried about it if it is like a logical thing that you aren't alone?,Chao_Ah_Tiong wrote: Now trying to think of it it seems like it is a template reply from those NSF clerks....  At least the NS call centre CS gave a 'better' reply by suggesting me to call them back again should I unable to clear all 10 IPTs.    For sure I will be unable to clear all 10 IPTs and currently I am only able to book 3 sessions.  Anyway I will seek help from my unit if there is no solution from MINDEF. Afterall many people are facing the same issue and it is not our fault not to be able to attend all 10 IPT sessions.
1909,"SAF IPPT, IPT & RT Questions...",Greent,Manage to squeeze in 9 IPT session and left 1 session (IPT-IPPT) which later i going to ask my OC for help.  I don't know what're they thinking but just want to hit SOP. Haizz ....,NIL
1910,"SAF IPPT, IPT & RT Questions...",Hyruga,Should reduce the number of IPT and RT sessions permanently. Maybe 8 and 16 respectively.,NIL
1911,"SAF IPPT, IPT & RT Questions...",matey1982,go and be Mindef minister then u can change whatever lockstock stuff tt u want  Song Bo?,Hyruga wrote: Should reduce the number of IPT and RT sessions permanently. Maybe 8 and 16 respectively.
1912,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,I think can contact the unit S8/DYS8 to see whether can request for reversal from RT to IPPT/IPT for the next window if cannot complete all 10 sessions if there is still no official stance from MINDEF with regards to our cases. reddevil0728 wrote: actually why so worried about it if it is like a logical thing that you aren't alone? All thanks to the lack of responses from MINDEF that left us hanging in the air....,Greent wrote: Manage to squeeze in 9 IPT session and left 1 session (IPT-IPPT) which later i going to ask my OC for help.  I don't know what're they thinking but just want to hit SOP. Haizz ....
1913,"SAF IPPT, IPT & RT Questions...",reddevil0728,"Well if you can show proof about what they expecting is the impossible, I don’t see how they can explain that away. Especially when it’s not just 1 person.",Chao_Ah_Tiong wrote: I think can contact the unit S8/DYS8 to see whether can request for reversal from RT to IPPT/IPT for the next window if cannot complete all 10 sessions if there is still no official stance from MINDEF with regards to our cases.    All thanks to the lack of responses from MINDEF that left us hanging in the air....
1914,"SAF IPPT, IPT & RT Questions...",Crushedup98,"Hi all, I booked my first ipt session at khatib and understand that the system should auto change the session name to ipt-ippt right? When I booked it, I already made sure that that session does not have the "" NO IPPT"" indication.  But its been 2 days and the system is still showing it as ""IPT"" so just wondering if this is normal or they will update it nearer to the session itself. Thanks!",NIL
1915,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,My one is also the same. By right a day or two after your booking the system will change your 1st and 10th session from IPT to IPT-IPPT.,"Crushedup98 wrote: Hi all, I booked my first ipt session at khatib and understand that the system should auto change the session name to ipt-ippt right? When I booked it, I already made sure that that session does not have the "" NO IPPT"" indication.  But its been 2 days and the system is still showing it as ""IPT"" so just wondering if this is normal or they will update it nearer to the session itself. Thanks!"
1916,"SAF IPPT, IPT & RT Questions...",Greent,"HTML Code: Hi all, I booked my first ipt session at khatib and understand that the system should auto change the session name to ipt-ippt right? When I booked it, I already made sure that that session does not have the "" NO IPPT"" indication.  But its been 2 days and the system is still showing it as ""IPT"" so just wondering if this is normal or they will update it nearer to the session itself. Thanks! Thank for the head up man. I'm first time booking IPT as wondering am i doing correctly since 1/10 must be IPT-IPPT but system shown is IPT only.  i do agreed with ""reddevil0728"" mention is not only 1 person so likely can nego a bit for ext but to reduce the session, i don't think they will do it one la ... All just give instruction but fail to see the haz at current ground ... yawn",NIL
1917,"SAF IPPT, IPT & RT Questions...",Chao_Ah_Tiong,"By right they should have aware of this issue but until now there is still no official stances from them with regards of it. Actually a few years ago I did have my charges waived after seeking the help of my unit's DYS8 so for this case I believe that as long as we have put in some efforts to attend a few sessions we should stand some chances to have our next window reverting back to IPT/IPPT or at the very least, extension of window.","Greent wrote: HTML Code: Hi all, I booked my first ipt session at khatib and understand that the system should auto change the session name to ipt-ippt right? When I booked it, I already made sure that that session does not have the "" NO IPPT"" indication.  But its been 2 days and the system is still showing it as ""IPT"" so just wondering if this is normal or they will update it nearer to the session itself. Thanks! Thank for the head up man. I'm first time booking IPT as wondering am i doing correctly since 1/10 must be IPT-IPPT but system shown is IPT only.  i do agreed with ""reddevil0728"" mention is not only 1 person so likely can nego a bit for ext but to reduce the session, i don't think they will do it one la ... All just give instruction but fail to see the haz at current ground ... yawn"
